9291816,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｱｻｲ,石川県,鹿島郡中能登町,浅井,7,鳥屋,火　金
9291813,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｱﾘｶﾞﾊﾗ,石川県,鹿島郡中能登町,蟻ケ原,0,配達適用外地域,無し
9291804,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｱﾙｴ,石川県,鹿島郡中能登町,在江,7,鳥屋,火　金
9291721,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｲﾀﾞ,石川県,鹿島郡中能登町,井田,3,鹿島,月　木
9291713,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｲﾏﾊｻﾞｶ,石川県,鹿島郡中能登町,今羽坂,7,鳥屋,火　金
9291702,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｵｵﾂﾞｷ,石川県,鹿島郡中能登町,大槻,7,鳥屋,火　金
9291724,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｵｻｷ,石川県,鹿島郡中能登町,尾崎,3,鹿島,月　木
9291722,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｵﾀﾞｹ,石川県,鹿島郡中能登町,小竹,3,鹿島,月　木
9291521,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｶﾈﾏﾙ,石川県,鹿島郡中能登町,金丸,11,鹿西,水　土
9291606,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｶﾐｳｼﾛﾔﾏ,石川県,鹿島郡中能登町,上後山,11,鹿西,水　土
9291701,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｶﾜﾀﾞ,石川県,鹿島郡中能登町,川田,7,鳥屋,火　金
9291631,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｸｴ,石川県,鹿島郡中能登町,久江,3,鹿島,月　木
9291801,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｸﾉｷﾞ,石川県,鹿島郡中能登町,久乃木,3,鹿島,月　木
9291716,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｸﾛｼﾞ,石川県,鹿島郡中能登町,黒氏,7,鳥屋,火　金
9291636,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｺｶﾞﾈﾓﾘ,石川県,鹿島郡中能登町,小金森,0,配達適用外地域,無し
9291632,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｺﾀﾞﾅｶ,石川県,鹿島郡中能登町,小田中,0,配達適用外地域,無し
9291726,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｻｲｽｺ,石川県,鹿島郡中能登町,最勝講,3,鹿島,月　木
9291605,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｼﾓｳｼﾛﾔﾏ,石川県,鹿島郡中能登町,下後山,11,鹿西,水　土
9291712,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｼﾝｼﾞｮｳ,石川県,鹿島郡中能登町,新庄,7,鳥屋,火　金
9291704,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｽｴｻﾞｶ,石川県,鹿島郡中能登町,末坂,7,鳥屋,火　金
9291812,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｾｷﾄﾞｳｻﾝ,石川県,鹿島郡中能登町,石動山,0,配達適用外地域,無し
9291706,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｾﾄ,石川県,鹿島郡中能登町,瀬戸,7,鳥屋,火　金
9291815,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｾﾘｶﾜ,石川県,鹿島郡中能登町,芹川,3,鹿島,月　木
9291637,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ｿﾈ,石川県,鹿島郡中能登町,曽祢,11,鹿西,水　土
9291635,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ﾀｶﾊﾞﾀｹ,石川県,鹿島郡中能登町,高畠,0,配達適用外地域,無し
9291802,ｲｼｶﾜｹﾝ,ｶｼﾏｸﾞﾝﾅｶﾉﾄﾏﾁ,ﾀｹﾍﾞ,石川県,鹿島郡中能登町,武部,3,鹿島,月　木
